run_id,evaluation,theta_rad,phi_rad,log_k,n1,n2,n3,k_m_inv,log_gain
sensitivity_rho_mobile_0_minus20pct__onset__start2,34,1.5706949758890394,1.565794158432812,10.980837935865528,0.005002147475969946,0.9999874840459867,0.00010135090568371548,58737.752128584805,3.3728084432682603
sensitivity_rho_mobile_0_minus20pct__onset__start2,35,1.5706949758890394,1.565794158432812,10.562937267035739,0.005002147475969946,0.9999874840459867,0.00010135090568371548,38674.558782433014,3.3727095664522864
sensitivity_rho_mobile_0_minus20pct__onset__start2,36,1.5706949758890394,1.565794158432812,11.172108834721119,0.005002147475969946,0.9999874840459867,0.00010135090568371548,71118.93068564944,3.372837382551787
sensitivity_rho_mobile_0_minus20pct__onset__start2,37,1.5706949758890394,1.565794158432812,11.72192175735798,0.005002147475969946,0.9999874840459867,0.00010135090568371548,123244.04291105547,3.3727459691979678
sensitivity_rho_mobile_0_minus20pct__onset__start2,38,1.5706949758890394,1.565794158432812,11.253014888145907,0.005002147475969946,0.9999874840459867,0.00010135090568371548,77112.05387679317,3.3728067953206233
sensitivity_rho_mobile_0_minus20pct__onset__start2,39,1.5706949758890394,1.565794158432812,11.115369860717646,0.005002147475969946,0.9999874840459867,0.00010135090568371548,67196.05777430844,3.372818558881409
sensitivity_rho_mobile_0_minus20pct__onset__start2,40,1.5706949758890394,1.565794158432812,11.203012197233774,0.005002147475969946,0.9999874840459867,0.00010135090568371548,73351.05724977447,3.3728271590045087
sensitivity_rho_mobile_0_minus20pct__onset__start2,41,1.5706949758890394,1.565794158432812,11.165680882440084,0.005002147475969946,0.9999874840459867,0.00010135090568371548,70663.24771612854,3.3728239196541137
sensitivity_rho_mobile_0_minus20pct__onset__start2,42,1.5706949758890394,1.565794158432812,11.185014377354596,0.005002147475969946,0.9999874840459867,0.00010135090568371548,72042.70717464614,3.372847715537367
sensitivity_rho_mobile_0_minus20pct__onset__start2,43,1.5706949758890394,1.565794158432812,11.184929420016875,0.005002147475969946,0.9999874840459867,0.00010135090568371548,72036.58687802809,3.3728477496624074
sensitivity_rho_mobile_0_minus20pct__onset__start2,44,1.5706949758890394,1.565794158432812,11.182830366802738,0.005002147475969946,0.9999874840459867,0.00010135090568371548,71885.53683530602,3.3728482281946457
sensitivity_rho_mobile_0_minus20pct__onset__start2,45,1.5706949758890394,1.565794158432812,11.178735105959033,0.005002147475969946,0.9999874840459867,0.00010135090568371548,71591.74879100984,3.3728467829912034
sensitivity_rho_mobile_0_minus20pct__onset__start2,46,1.5706949758890394,1.565794158432812,11.182446652511942,0.005002147475969946,0.9999874840459867,0.00010135090568371548,71857.95861893697,3.3728482335057395
sensitivity_rho_mobile_0_minus20pct__onset__start2,47,1.5706949758890394,1.565794158432812,11.182558268642477,0.005002147475969946,0.9999874840459867,0.00010135090568371548,71865.97957385184,3.372848234756207
sensitivity_rho_mobile_0_minus20pct__onset__start2,48,1.5706949758890394,1.565794158432812,11.182624936047064,0.005002147475969946,0.9999874840459867,0.00010135090568371548,71870.7708518974,3.3728482344036292
sensitivity_rho_mobile_0_minus20pct__onset__start2,49,1.5705936249831822,1.5957869823649324,11.132807705197465,-0.024988053890284308,0.9996877292808752,0.00020270181032629265,68378.08825896964,3.3725437158909912
sensitivity_rho_mobile_0_minus20pct__onset__start2,50,0.5999908074321633,1.565794158432812,11.182558268642477,0.0028243869864441862,0.5646278223732077,0.8253408053890466,71865.97957385184,3.304099716445137
sensitivity_rho_mobile_0_minus20pct__onset__start2,51,0.9708055193627332,1.565794158432812,11.182558268642477,0.004128476447695689,0.8253304797003809,0.5646348864175504,71865.97957385184,3.3370547648786384
sensitivity_rho_mobile_0_minus20pct__onset__start2,52,1.1999816148643265,1.565794158432812,11.182558268642477,0.004662163660244374,0.9320207633251337,0.36237489008048024,71865.97957385184,3.3571903978887607
sensitivity_rho_mobile_0_minus20pct__onset__start2,53,1.3416202312933032,1.565794158432812,11.182558268642477,0.004871360833959088,0.973841712510952,0.22717523812546525,71865.97957385184,3.366532108954996
sensitivity_rho_mobile_0_minus20pct__onset__start2,54,1.4291577103659199,1.565794158432812,11.182558268642477,0.004952056042991739,0.9899736237436328,0.14116551077670147,71865.97957385184,3.370384009408449
sensitivity_rho_mobile_0_minus20pct__onset__start2,55,1.4832588477222797,1.565794158432812,11.182558268642477,0.004982994483289027,0.9961585779501645,0.08742572471696057,71865.97957385184,3.3718993094086094
