run_id,evaluation,theta_rad,phi_rad,log_k,n1,n2,n3,k_m_inv,log_gain
rate_1e4_T373__terminal__start1,47,1.570694975889037,-1.5750624502205914,8.746830576955315,-0.004266110463357191,-0.9999908949733034,0.00010135090568615797,6290.718530507716,12.60932778141938
rate_1e4_T373__terminal__start1,48,1.5706445239775488,-3.141592653589793,8.644575133179048,-0.9999999884779524,-1.2246467850369144e-16,0.0001518028167647585,5679.253818931835,0.8659209525348902
rate_1e4_T373__terminal__start1,49,0.5999908074321633,-1.5750624502205914,8.74689724666547,-0.0024087948092939874,-0.5646297483017757,0.8253408053890466,6291.137944869781,0.9216354506258337
rate_1e4_T373__terminal__start1,50,0.9708055193627332,-1.5750624502205914,8.74689724666547,-0.003520995063789704,-0.825333294877894,0.5646348864175504,6291.137944869781,1.3461331008169342
rate_1e4_T373__terminal__start1,51,1.1999816148643265,-1.5750624502205914,8.74689724666547,-0.003976153295839309,-0.9320239424200045,0.36237489008048024,6291.137944869781,1.8189819430299818
rate_1e4_T373__terminal__start1,52,1.3416202312933032,-1.5750624502205914,8.74689724666547,-0.004154568317782667,-0.973845034255826,0.22717523812546522,6291.137944869781,2.332881219230136
rate_1e4_T373__terminal__start1,53,1.4291577103659199,-1.5750624502205914,8.74689724666547,-0.004223389694451543,-0.9899770005139724,0.14116551077670147,6291.137944869781,2.913328226196092
rate_1e4_T373__terminal__start1,54,1.4832588477222797,-1.5750624502205914,8.74689724666547,-0.004249775722553727,-0.9961619758171972,0.08742572471696057,6291.137944869781,3.6604083551345936
rate_1e4_T373__terminal__start1,55,1.5166951894385368,-1.5750624502205914,8.74689724666547,-0.0042598686980164936,-0.998527803812662,0.0540747494838181,6291.137944869781,4.8448056582558605
rate_1e4_T373__terminal__start1,56,1.5373599850786395,-1.5750624502205914,8.74689724666547,-0.004263725975249634,-0.9994319627990875,0.03343011182110186,6291.137944869781,9.653012923029483
rate_1e4_T373__terminal__start1,57,1.5501315311547936,-1.5750624502205914,8.74689724666547,-0.0042651996310416815,-0.999777392760883,0.02066332491054402,6291.137944869781,11.491888363278964
rate_1e4_T373__terminal__start1,58,1.5580247807187424,-1.5750624502205914,8.74689724666547,-0.0042657625622603305,-0.9999093457653773,0.012771198879420183,6291.137944869781,12.18374431437075
rate_1e4_T373__terminal__start1,59,1.562903077230948,-1.5750624502205914,8.74689724666547,-0.004265977589388083,-0.9999597488601336,0.00789316760150468,6291.137944869781,12.446945887012362
rate_1e4_T373__terminal__start1,60,1.565918030282691,-1.5750624502205914,8.74689724666547,-0.0042660597233959196,-0.9999790013527049,0.0048782771634600566,6291.137944869781,12.547342390325067
rate_1e4_T373__terminal__start1,61,1.5677813737431534,-1.5750624502205914,8.74689724666547,-0.0042660910959344015,-0.9999863551831092,0.003014948484120609,6291.137944869781,12.585671233204195
rate_1e4_T373__terminal__start1,62,1.568932983334434,-1.5750624502205914,8.74689724666547,-0.004266103079198085,-0.9999891641011338,0.0018633423821927913,6291.137944869781,12.600308791447064
rate_1e4_T373__terminal__start1,63,1.5696447172036159,-1.5750624502205914,8.74689724666547,-0.004266107656400478,-0.9999902370130419,0.001151609336735768,6291.137944869781,12.60589944143518
rate_1e4_T373__terminal__start1,64,1.5700845929257148,-1.5750624502205914,8.74689724666547,-0.00426610940473665,-0.999990646829025,0.000711733809091914,6291.137944869781,12.608034821528246
